EmployeeId,FirstName,LastName,PositionId,PositionTitle,DepartmentId,BirthDate,HireDate,Salary,Gender,ManagementRole,DepartmentDescription,PayType
927,Jacquelyn,Wagner,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4700,M,Store Full Time Staf,Store Permanent Stockers,Monthly
928,Rosalina,Noice,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4500,F,Store Full Time Staf,Store Permanent Stockers,Monthly
929,Sharon,Lindall,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4400,M,Store Full Time Staf,Store Permanent Stockers,Monthly
930,Charles,Noakes,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4600,F,Store Full Time Staf,Store Permanent Stockers,Monthly
931,Susan,Mc Nair,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
932,Wilfred,Ceballos,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
933,Georgia,Landrum,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
934,Niki,Netz,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
935,Carol,Amyotte,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
936,Brian,Watson,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
937,Mary,Waddle,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
938,Alice,Shintani,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
939,Prudence,Chavez,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
940,John,Wilson,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
941,William,Gill,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
942,Beverly,Smallwood,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
943,David,Chavez,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
944,Deborah,Blackburn,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
945,Donald,Abston,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
946,J. Scott,Blauvelt,12,Store Assistant Manager,11,19321224 00:00:00,19980101 00:00:00,13000,M,Store Management,Store Management,Monthly
947,Curtis,Wardley,13,Store Shift Supervisor,11,19610924 00:00:00,19980101 00:00:00,8900,M,Store Management,Store Management,Monthly
948,Matthew,Durocher,13,Store Shift Supervisor,11,19610924 00:00:00,19980101 00:00:00,8200,M,Store Management,Store Management,Monthly
949,Hazel,Terbush,13,Store Shift Supervisor,11,19610924 00:00:00,19980101 00:00:00,7000,F,Store Management,Store Management,Monthly
950,Arturo,Poisson,19,Store Permanent Butcher,19,19601210 00:00:00,19980101 00:00:00,8500,M,Store Full Time Staf,Store Permanent Butchers,Monthly
951,Shaharia,Cosby,19,Store Permanent Butcher,19,19601210 00:00:00,19980101 00:00:00,8500,F,Store Full Time Staf,Store Permanent Butchers,Monthly
952,Amir,Oss,14,Store Information Systems,14,19420601 00:00:00,19980101 00:00:00,9000,M,Store Full Time Staf,Store Information Systems,Monthly
953,John,Smith,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7000,F,Store Full Time Staf,Store Permanent Checkers,Monthly
954,Christel,Christensen,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6800,M,Store Full Time Staf,Store Permanent Checkers,Monthly
955,Valerie,Pectol,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6700,F,Store Full Time Staf,Store Permanent Checkers,Monthly
956,Cornelius,Baker,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8200,M,Store Full Time Staf,Store Permanent Checkers,Monthly
957,Fay,Finke,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8000,F,Store Full Time Staf,Store Permanent Checkers,Monthly
958,Allison,Beutel,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7000,M,Store Full Time Staf,Store Permanent Checkers,Monthly
959,Ann,Duvalle,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6800,M,Store Full Time Staf,Store Permanent Checkers,Monthly
960,Kari,Sloper,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6700,F,Store Full Time Staf,Store Permanent Checkers,Monthly
961,Patricia,Weinzimmer,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8200,M,Store Full Time Staf,Store Permanent Checkers,Monthly
962,Raven,Moore,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7900,M,Store Full Time Staf,Store Permanent Checkers,Monthly
963,Susan,Chaw,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7000,F,Store Full Time Staf,Store Permanent Checkers,Monthly
964,Steve,Reitzel,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6800,M,Store Full Time Staf,Store Permanent Checkers,Monthly
965,Edie,Horbach,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6700,F,Store Full Time Staf,Store Permanent Checkers,Monthly
966,Lois,Knobel,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8200,F,Store Full Time Staf,Store Permanent Checkers,Monthly
967,Rachel,Hope,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8100,F,Store Full Time Staf,Store Permanent Checkers,Monthly
968,Pete,Fisher,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
969,Ida,Dabit,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
970,Shawn,Turner,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
971,Mike,Clark,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
972,Arlene,Schimanski,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
973,Carolyn,Alumbaugh,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
974,Michael,Benson,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
975,Ted,Rusch,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
976,David,Cocadiz,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
977,Lorraine,Mcgough,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
978,Bennie,King,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
979,Melissa,Smith,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
980,M. Patricia,Campbell,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
981,Selene,Watson,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
982,Linda,Anderson,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
983,Elisabeth,Duncan,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
984,French,Wilson,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
985,Mildred,Morrow,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
986,Maeve,Wall,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4400,F,Store Full Time Staf,Store Permanent Stockers,Monthly
987,Margaret,Clendenen,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4800,M,Store Full Time Staf,Store Permanent Stockers,Monthly
988,Brian,Willeford,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,3700,F,Store Full Time Staf,Store Permanent Stockers,Monthly
989,Dominick,Nutter,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,6500,F,Store Full Time Staf,Store Permanent Stockers,Monthly
990,Stacey,Case,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4300,F,Store Full Time Staf,Store Permanent Stockers,Monthly
991,Maria,Terry,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,5200,F,Store Full Time Staf,Store Permanent Stockers,Monthly
992,Claudette,Cabrera,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4650,F,Store Full Time Staf,Store Permanent Stockers,Monthly
993,Ethan,Bunosky,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4550,M,Store Full Time Staf,Store Permanent Stockers,Monthly
994,Richard,Burke,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4400,M,Store Full Time Staf,Store Permanent Stockers,Monthly
995,Carol,Lindsay,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4200,M,Store Full Time Staf,Store Permanent Stockers,Monthly
996,William,Murphy,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4700,M,Store Full Time Staf,Store Permanent Stockers,Monthly
997,John,Sweet,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4500,F,Store Full Time Staf,Store Permanent Stockers,Monthly
998,Elizabeth,Jantzer,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4400,F,Store Full Time Staf,Store Permanent Stockers,Monthly
999,Beverly,Dittmar,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4600,M,Store Full Time Staf,Store Permanent Stockers,Monthly
1000,Miggs,Gutirrez,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4400,M,Store Full Time Staf,Store Permanent Stockers,Monthly
1001,Joan,Carol,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
1002,Ida,Holmes,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
1003,Lillian,Chandler,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
1004,Marylou,Burkett,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
1005,Melvin,Drake,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
1006,Natalie,Barber,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
1007,Eunice,Richendollar,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
1008,Judy,Caravello,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
1009,Marilyn,Paulson,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
1010,James,Trujillo,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
1011,M.,Barajas,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
1012,Kara,Ealey,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
1013,Frederick,Pigman,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
1014,Ruth,Minniear,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
1015,Macario,Robinson,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
1016,Corrie,Steger,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
1017,Rebecca,Lindsey,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
1018,Dennis,Larson,18,Store Temporary Stocker,18,19140202 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
1019,Monita,Heyer,12,Store Assistant Manager,11,19321224 00:00:00,19980101 00:00:00,12000,F,Store Management,Store Management,Monthly
1020,Kim,Clifford,13,Store Shift Supervisor,11,19610924 00:00:00,19980101 00:00:00,9000,F,Store Management,Store Management,Monthly
1021,Lucille,Smith,13,Store Shift Supervisor,11,19610924 00:00:00,19980101 00:00:00,8000,M,Store Management,Store Management,Monthly
1022,Atallah,Todd,13,Store Shift Supervisor,11,19610924 00:00:00,19980101 00:00:00,7000,M,Store Management,Store Management,Monthly
1023,Chris,Batouche,19,Store Permanent Butcher,19,19601210 00:00:00,19980101 00:00:00,8500,M,Store Full Time Staf,Store Permanent Butchers,Monthly
1024,Martha,Marple,19,Store Permanent Butcher,19,19601210 00:00:00,19980101 00:00:00,8500,F,Store Full Time Staf,Store Permanent Butchers,Monthly
1025,Blanche,Griffin,14,Store Information Systems,14,19420601 00:00:00,19980101 00:00:00,9000,M,Store Full Time Staf,Store Information Systems,Monthly
1026,Beverly,Carrington,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7200,M,Store Full Time Staf,Store Permanent Checkers,Monthly
1027,Kathy,Vigil,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6800,F,Store Full Time Staf,Store Permanent Checkers,Monthly
1028,Gary,Gonzales,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6900,M,Store Full Time Staf,Store Permanent Checkers,Monthly
1029,Catherine,Starr,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7100,F,Store Full Time Staf,Store Permanent Checkers,Monthly
1030,Steven,Murphy,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7000,F,Store Full Time Staf,Store Permanent Checkers,Monthly
1031,Harold,Rinks,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7000,F,Store Full Time Staf,Store Permanent Checkers,Monthly
1032,William,Kroes,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,5000,F,Store Full Time Staf,Store Permanent Checkers,Monthly
1033,Andrea,Shafer,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,9000,M,Store Full Time Staf,Store Permanent Checkers,Monthly
1034,Garrett,Price,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6500,F,Store Full Time Staf,Store Permanent Checkers,Monthly
1035,Betty,Driscoll,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7500,M,Store Full Time Staf,Store Permanent Checkers,Monthly
1036,Clara,Morris,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
1037,Kerry,Price,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
1038,Joyce,Marez,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
1039,Eleanor,Wachterman,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
1040,Jason,Usnick,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
1041,Mike,Brown,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
1042,Ronald,Galich,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
1043,Gayle,Watson,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
1044,Phyllis,Ardell,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
1045,Brian,Nakauchi,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
1046,Mabel,Powers,17,Store Permanent Stocker,17,19460418 00:00:00,19980101 00:00:00,4400,M,Store Full Time Staf,Store Permanent Stockers,Monthly
1047,Gregory,Amburgey,17,Store Permanent Stocker,17,19460418 00:00:00,19980101 00:00:00,4800,M,Store Full Time Staf,Store Permanent Stockers,Monthly
1048,Brian,Johnston,17,Store Permanent Stocker,17,19460418 00:00:00,19980101 00:00:00,3700,M,Store Full Time Staf,Store Permanent Stockers,Monthly
1049,Rama,Hager,17,Store Permanent Stocker,17,19460418 00:00:00,19980101 00:00:00,6500,F,Store Full Time Staf,Store Permanent Stockers,Monthly
1050,Daniel,Posey,17,Store Permanent Stocker,17,19460418 00:00:00,19980101 00:00:00,5200,F,Store Full Time Staf,Store Permanent Stockers,Monthly
1051,Ruth,Dimon,17,Store Permanent Stocker,17,19460418 00:00:00,19980101 00:00:00,4650,F,Store Full Time Staf,Store Permanent Stockers,Monthly
1052,Ryan,Williams,17,Store Permanent Stocker,17,19460418 00:00:00,19980101 00:00:00,4550,F,Store Full Time Staf,Store Permanent Stockers,Monthly
1053,Kiyo,Fien,17,Store Permanent Stocker,17,19460418 00:00:00,19980101 00:00:00,4400,F,Store Full Time Staf,Store Permanent Stockers,Monthly
1054,Brenda,Stalker,17,Store Permanent Stocker,17,19460418 00:00:00,19980101 00:00:00,4700,F,Store Full Time Staf,Store Permanent Stockers,Monthly
1055,Wei,Fan,17,Store Permanent Stocker,17,19460418 00:00:00,19980101 00:00:00,4500,M,Store Full Time Staf,Store Permanent Stockers,Monthly
1056,Thomas,Kamas,18,Store Temporary Stocker,18,19761005 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
1057,Anthony,Barr,18,Store Temporary Stocker,18,19761005 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
1058,Amy,Petranoff,18,Store Temporary Stocker,18,19761005 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
1059,Marcia,ONeill,18,Store Temporary Stocker,18,19761005 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
1060,Marilyn,McDonald,18,Store Temporary Stocker,18,19761005 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
1061,Verla,Walter,18,Store Temporary Stocker,18,19761005 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
1062,Jean,McGuin,18,Store Temporary Stocker,18,19761005 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
1063,Gilbert,Amper,18,Store Temporary Stocker,18,19761005 00:00:00,19980101 00:00:00,20,M,Store Temp Staff,Store Temporary Stockers,Hourly
1064,Frances,Hansen,18,Store Temporary Stocker,18,19761005 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
1065,Virginia,Craycraft,18,Store Temporary Stocker,18,19761005 00:00:00,19980101 00:00:00,20,F,Store Temp Staff,Store Temporary Stockers,Hourly
1066,David,Johnson,12,Store Assistant Manager,11,19321224 00:00:00,19980101 00:00:00,13000,M,Store Management,Store Management,Monthly
1067,Marjorie,Marlowe,13,Store Shift Supervisor,11,19610924 00:00:00,19980101 00:00:00,8900,M,Store Management,Store Management,Monthly
1068,Edward,Ortiz,13,Store Shift Supervisor,11,19610924 00:00:00,19980101 00:00:00,8200,M,Store Management,Store Management,Monthly
1069,Michael,Michaels,13,Store Shift Supervisor,11,19610924 00:00:00,19980101 00:00:00,7000,M,Store Management,Store Management,Monthly
1070,Barbara,Obaugh,19,Store Permanent Butcher,19,19601210 00:00:00,19980101 00:00:00,8500,F,Store Full Time Staf,Store Permanent Butchers,Monthly
1071,Brett,Hammons,19,Store Permanent Butcher,19,19601210 00:00:00,19980101 00:00:00,8500,M,Store Full Time Staf,Store Permanent Butchers,Monthly
1072,Donald,Curl,14,Store Information Systems,14,19420601 00:00:00,19980101 00:00:00,9000,F,Store Full Time Staf,Store Information Systems,Monthly
1073,Joyce,Heth,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7000,M,Store Full Time Staf,Store Permanent Checkers,Monthly
1074,Alice,Salazar,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6800,M,Store Full Time Staf,Store Permanent Checkers,Monthly
1075,Marcus,Reardon,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6700,M,Store Full Time Staf,Store Permanent Checkers,Monthly
1076,Glenn,Chenault,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8200,F,Store Full Time Staf,Store Permanent Checkers,Monthly
1077,Sandra,Edwards,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8000,M,Store Full Time Staf,Store Permanent Checkers,Monthly
1078,Beulah,Sowards,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7000,F,Store Full Time Staf,Store Permanent Checkers,Monthly
1079,Konie,James,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6800,F,Store Full Time Staf,Store Permanent Checkers,Monthly
1080,Hazel,Coy,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6700,M,Store Full Time Staf,Store Permanent Checkers,Monthly
1081,Merced,Putinas,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8200,M,Store Full Time Staf,Store Permanent Checkers,Monthly
1082,Marilyn,Jasper,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7900,F,Store Full Time Staf,Store Permanent Checkers,Monthly
1083,Carl,Morris,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,7000,M,Store Full Time Staf,Store Permanent Checkers,Monthly
1084,Merceades,Laudenslager,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6800,M,Store Full Time Staf,Store Permanent Checkers,Monthly
1085,Robin,Dominica,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,6700,F,Store Full Time Staf,Store Permanent Checkers,Monthly
1086,Jade,Brandberry,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8200,F,Store Full Time Staf,Store Permanent Checkers,Monthly
1087,Kathleen,Henderson,15,Store Permanent Checker,15,19140202 00:00:00,19980101 00:00:00,8100,M,Store Full Time Staf,Store Permanent Checkers,Monthly
1088,John,Williamson,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
1089,Eugene,Goodwater,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
1090,Paula,Tomlinson,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
1091,Shauneen,Springate,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
1092,James,Delhay,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
1093,Linda,Petrick,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
1094,Bernard,Maestas,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
1095,Thomas,Balchuck,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
1096,Valerie,Waller,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
1097,Beatrice,Barney,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
1098,Emily,Gerber,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
1099,Darlyn,Grayson,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
1100,Rachel,Purcell,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
1101,Steve,Eurich,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
1102,Mary,Pierson,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
1103,Leo,Jones,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,F,Store Full Time Staf,Store Temporary Checkers,Hourly
1104,Nancy,Beatty,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
1105,Clara,McNight,16,Store Temporary Checker,16,19140202 00:00:00,19980101 00:00:00,20,M,Store Full Time Staf,Store Temporary Checkers,Hourly
1106,Marcella,Isaacs,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4400,F,Store Full Time Staf,Store Permanent Stockers,Monthly
1107,Charlotte,Yonce,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,4800,M,Store Full Time Staf,Store Permanent Stockers,Monthly
1108,Benjamin,Foster,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,3700,F,Store Full Time Staf,Store Permanent Stockers,Monthly
1109,John,Reed,17,Store Permanent Stocker,17,19140202 00:00:00,19980101 00:00:00,6500,F,Store Full Time Staf,Store Permanent Stockers,Monthly
